Grip Name,20mm moon
Assessment Date,2026-09-11 13:20:42
Body Weight,65.0,kg

Hand,Critical Force,Max Force,W' (Work Prime),Unit
"Left",18.673802819893275,39.322653329613686,762.5901463956956,"kg"

Hand,Weight,Weight Unit,Timestamp Ms,Relative Ms
"Left",22.888060039392712,"kg",1789125466746,78408
"Left",22.68956612032154,"kg",1789125466758,78420
"Left",22.562885479519274,"kg",1789125466771,78433
"Left",22.45731842811584,"kg",1789125466783,78445
"Left",22.302864559457653,"kg",1789125466795,78457
"Left",22.17813273445475,"kg",1789125466807,78469
"Left",22.128475655267508,"kg",1789125466819,78481
"Left",22.2422429665016,"kg",1789125466831,78493
"Left",22.4570465818057,"kg",1789125466843,78505
"Left",22.67035559563357,"kg",1789125466856,78518
"Left",22.786660893601557,"kg",1789125466868,78530
"Left",22.83577467302907,"kg",1789125466880,78542
"Left",22.837994761551023,"kg",1789125466892,78554
"Left",22.78865444126214,"kg",1789125466904,78566
"Left",22.73464744017388,"kg",1789125466916,78578
"Left",22.65245900241457,"kg",1789125466929,78591
"Left",22.644711364542175,"kg",1789125466941,78603
"Left",22.779819400867137,"kg",1789125466953,78615
"Left",23.05515596268733,"kg",1789125466965,78627
"Left",23.317852490682892,"kg",1789125466977,78639
"Left",23.496412329612863,"kg",1789125466989,78651
"Left",23.538911535149147,"kg",1789125467002,78664
"Left",23.599443493336437,"kg",1789125467014,78676
"Left",23.833189733430814,"kg",1789125467026,78688
"Left",24.17178099592497,"kg",1789125467038,78700
"Left",24.488489611017958,"kg",1789125467050,78712
"Left",24.593379823179703,"kg",1789125467062,78724
"Left",24.530989384753664,"kg",1789125467074,78736
"Left",24.42057158121584,"kg",1789125467087,78749
"Left",24.401859019860748,"kg",1789125467099,78761
"Left",24.475485953925322,"kg",1789125467111,78773
"Left",24.548388020068508,"kg",1789125467123,78785
"Left",24.547708385797243,"kg",1789125467135,78797
"Left",24.483505630669747,"kg",1789125467147,78809
"Left",24.360310807710682,"kg",1789125467160,78822
"Left",24.17576816307229,"kg",1789125467172,78834
"Left",24.00237190016868,"kg",1789125467184,78846
"Left",23.874601722785567,"kg",1789125467196,78858
"Left",23.764955148666846,"kg",1789125467208,78870
"Left",23.707005639419474,"kg",1789125467220,78882
"Left",23.618790169728783,"kg",1789125467233,78895
"Left",23.51739007951096,"kg",1789125467245,78907
"Left",23.416035431522918,"kg",1789125467257,78919
"Left",23.36538081154471,"kg",1789125467269,78931
"Left",23.400313466318472,"kg",1789125467281,78943
"Left",23.459259525263413,"kg",1789125467293,78955
"Left",23.471175605680536,"kg",1789125467305,78967
"Left",23.46809464174585,"kg",1789125467318,78980
"Left",23.460664082174773,"kg",1789125467330,78992
"Left",23.447569988089455,"kg",1789125467342,79004
"Left",23.459259525263413,"kg",1789125467354,79016
"Left",23.455680170669055,"kg",1789125467366,79028
"Left",23.443084468481537,"kg",1789125467378,79040
"Left",23.426365715876315,"kg",1789125467391,79053
"Left",23.45056033463967,"kg",1789125467403,79065
"Left",23.50003699441279,"kg",1789125467415,79077
"Left",23.549558994383045,"kg",1789125467427,79089
"Left",23.58213569800413,"kg",1789125467439,79101
"Left",23.648376548512427,"kg",1789125467451,79113
"Left",23.75693555013268,"kg",1789125467464,79126
"Left",23.82974628676729,"kg",1789125467476,79138
"Left",23.936674441196246,"kg",1789125467488,79150
"Left",24.037168922656527,"kg",1789125467500,79162
"Left",24.05696879821405,"kg",1789125467512,79174
"Left",23.976364761198145,"kg",1789125467524,79186
"Left",23.89349538417441,"kg",1789125467536,79198
"Left",23.812891523796182,"kg",1789125467549,79211
"Left",23.771253026079098,"kg",1789125467561,79223
"Left",23.732468983595368,"kg",1789125467573,79235
"Left",23.75820418713203,"kg",1789125467585,79247
"Left",23.802515878576784,"kg",1789125467597,79259
"Left",23.83821897818345,"kg",1789125467609,79271
"Left",23.85987645042774,"kg",1789125467622,79284
"Left",23.8669898893286,"kg",1789125467634,79296
"Left",23.864769771382555,"kg",1789125467646,79308
"Left",23.862730887612557,"kg",1789125467658,79320
"Left",23.808541908158883,"kg",1789125467670,79332
"Left",23.753673340803225,"kg",1789125467682,79344
"Left",23.70922575271687,"kg",1789125467695,79357
"Left",23.7348250229912,"kg",1789125467707,79369
"Left",23.765770701107883,"kg",1789125467719,79381
"Left",23.81850977770009,"kg",1789125467731,79393
"Left",23.802198719138637,"kg",1789125467743,79405
"Left",23.746786454903614,"kg",1789125467755,79417
"Left",23.72526494051288,"kg",1789125467767,79429
"Left",23.781447433077137,"kg",1789125467780,79442
"Left",23.885430463381795,"kg",1789125467792,79454
"Left",24.02122028532309,"kg",1789125467804,79466
"Left",24.070652010505267,"kg",1789125467816,79478
"Left",24.09289856304806,"kg",1789125467828,79490
"Left",24.067435096129557,"kg",1789125467840,79502
"Left",24.049810032527215,"kg",1789125467853,79515
"Left",24.035130034169754,"kg",1789125467865,79527
"Left",24.030010158883677,"kg",1789125467877,79539
"Left",24.01600979375608,"kg",1789125467889,79551
"Left",24.047816452332683,"kg",1789125467901,79563
"Left",24.068024108610466,"kg",1789125467913,79575
"Left",24.049039785627564,"kg",1789125467926,79588
"Left",24.001737579597773,"kg",1789125467938,79600
"Left",23.952804294719552,"kg",1789125467950,79612
"Left",23.925528533215626,"kg",1789125467962,79624
"Left",23.952351208898698,"kg",1789125467974,79636
"Left",24.035719046393588,"kg",1789125467986,79648
"Left",24.135262179616547,"kg",1789125467998,79660
"Left",24.180480269980517,"kg",1789125468011,79673
"Left",24.161178757063166,"kg",1789125468023,79685
"Left",24.15420121608279,"kg",1789125468035,79697
"Left",24.154382450905153,"kg",1789125468047,79709
"Left",24.137844775211214,"kg",1789125468059,79721
"Left",24.14772207147989,"kg",1789125468071,79733
"Left",24.127061306486937,"kg",1789125468084,79746
"Left",24.079441889935374,"kg",1789125468096,79758
"Left",24.041790403434305,"kg",1789125468108,79770
"Left",24.0362627499889,"kg",1789125468120,79782
"Left",24.03218497312131,"kg",1789125468132,79794
"Left",24.087642757769533,"kg",1789125468144,79806
"Left",24.061001267798495,"kg",1789125468157,79819
"Left",23.995484991402126,"kg",1789125468169,79831
"Left",23.933457532624487,"kg",1789125468181,79843
"Left",23.94066159567511,"kg",1789125468193,79855
"Left",23.999064371536498,"kg",1789125468205,79867
"Left",24.049628797961766,"kg",1789125468217,79879
"Left",24.055020526471345,"kg",1789125468229,79891
"Left",24.019362631765937,"kg",1789125468242,79904
"Left",23.994760053674277,"kg",1789125468254,79916
"Left",23.990591661876955,"kg",1789125468266,79928
"Left",24.006494984012313,"kg",1789125468278,79940
"Left",24.066030527925143,"kg",1789125468290,79952
"Left",24.115507591748564,"kg",1789125468302,79964
"Left",24.09362350173663,"kg",1789125468315,79977
"Left",24.046864970895086,"kg",1789125468327,79989
"Left",24.022398309554397,"kg",1789125468339,80001
"Left",24.008896340642004,"kg",1789125468351,80013
"Left",24.062405835907384,"kg",1789125468363,80025
"Left",24.16792975513571,"kg",1789125468375,80037
"Left",24.237523972829372,"kg",1789125468388,80050
"Left",24.20186598975171,"kg",1789125468400,80062
"Left",24.162538018370192,"kg",1789125468412,80074
"Left",24.119132286373322,"kg",1789125468424,80086
"Left",24.094529675107168,"kg",1789125468436,80098
"Left",24.068477195137454,"kg",1789125468448,80110
"Left",24.05619855123988,"kg",1789125468460,80122
"Left",24.00780893385663,"kg",1789125468473,80135
"Left",23.98393129720761,"kg",1789125468485,80147
"Left",23.96802797989954,"kg",1789125468497,80159
"Left",23.982617347785325,"kg",1789125468509,80171
"Left",24.001556345149822,"kg",1789125468521,80183
"Left",23.99186030283386,"kg",1789125468533,80195
"Left",23.955839969789622,"kg",1789125468546,80208
"Left",23.933004446921206,"kg",1789125468558,80220
"Left",23.94048036137591,"kg",1789125468570,80232
"Left",23.957199227323855,"kg",1789125468582,80244
"Left",23.925573841781365,"kg",1789125468594,80256
"Left",23.907223874939287,"kg",1789125468606,80268
"Left",23.90998769681737,"kg",1789125468619,80281
"Left",23.88275725949075,"kg",1789125468631,80293
"Left",23.883255653429224,"kg",1789125468643,80305
"Left",23.910757942276916,"kg",1789125468655,80317
"Left",23.981983027383038,"kg",1789125468667,80329
"Left",24.03875472485162,"kg",1789125468679,80341
"Left",24.02738225843158,"kg",1789125468691,80353
"Left",23.99081820490333,"kg",1789125468704,80366
"Left",23.955069723864653,"kg",1789125468716,80378
"Left",23.91003300537343,"kg",1789125468728,80390
"Left",23.870478646233625,"kg",1789125468740,80402
"Left",23.859332748119144,"kg",1789125468752,80414
"Left",23.850724128758518,"kg",1789125468764,80426
"Left",23.91841508874869,"kg",1789125468777,80439
"Left",24.00345930687442,"kg",1789125468789,80451
"Left",24.058917070008302,"kg",1789125468801,80463
"Left",24.05039904486781,"kg",1789125468813,80475
"Left",24.02982892436667,"kg",1789125468825,80487
"Left",24.004727948051325,"kg",1789125468837,80499
"Left",24.056923489568447,"kg",1789125468850,80512
"Left",24.078807568704466,"kg",1789125468862,80524
"Left",24.129281432271505,"kg",1789125468874,80536
"Left",24.114238948671897,"kg",1789125468886,80548
"Left",24.010618068084675,"kg",1789125468898,80560
"Left",23.911800039087783,"kg",1789125468910,80572
"Left",23.85670485368334,"kg",1789125468922,80584
"Left",23.84859462833205,"kg",1789125468935,80597
"Left",23.850271043556287,"kg",1789125468947,80609
"Left",23.886653794007884,"kg",1789125468959,80621
"Left",23.888964529689503,"kg",1789125468971,80633
"Left",23.87732023492194,"kg",1789125468983,80645
"Left",23.887288113599823,"kg",1789125468995,80657
"Left",23.918369780187298,"kg",1789125469008,80670
"Left",23.945464304762247,"kg",1789125469020,80682
"Left",23.936855675486193,"kg",1789125469032,80694
"Left",23.881035535001324,"kg",1789125469044,80706
"Left",23.775874490414086,"kg",1789125469056,80718
"Left",23.676059985330646,"kg",1789125469068,80730
"Left",23.613806247940673,"kg",1789125469081,80743
"Left",23.581048297381205,"kg",1789125469093,80755
"Left",23.59509388995186,"kg",1789125469105,80767
"Left",23.58684776754891,"kg",1789125469117,80779
"Left",23.564646673194837,"kg",1789125469129,80791
"Left",23.544439152098626,"kg",1789125469141,80803
"Left",23.54629679394982,"kg",1789125469153,80815
"Left",23.527312602517988,"kg",1789125469166,80828
"Left",23.512134314419768,"kg",1789125469178,80840
"Left",23.49922144481794,"kg",1789125469190,80852
"Left",23.525273727822743,"kg",1789125469202,80864
"Left",23.528218769066523,"kg",1789125469214,80876
"Left",23.50044476921346,"kg",1789125469226,80888
"Left",23.480780964621463,"kg",1789125469239,80901
"Left",23.466146385203572,"kg",1789125469251,80913
"Left",23.49274235667727,"kg",1789125469263,80925
"Left",23.560025221711264,"kg",1789125469275,80937
"Left",23.608595784601278,"kg",1789125469287,80949
"Left",23.641942756129463,"kg",1789125469299,80961
"Left",23.668402863499413,"kg",1789125469312,80974
"Left",23.736909211748944,"kg",1789125469324,80986
"Left",23.78951234270138,"kg",1789125469336,80998
"Left",23.830561839910153,"kg",1789125469348,81010
"Left",23.828976042140575,"kg",1789125469360,81022
"Left",23.85004450095633,"kg",1789125469372,81034
"Left",23.946053316275183,"kg",1789125469384,81046
"Left",24.098244986043117,"kg",1789125469397,81059
"Left",24.299325143546092,"kg",1789125469409,81071
"Left",24.477706090335815,"kg",1789125469421,81083
"Left",24.623057211331027,"kg",1789125469433,81095
"Left",24.70882719805801,"kg",1789125469445,81107
"Left",24.74163096047199,"kg",1789125469457,81119
"Left",24.700127860296384,"kg",1789125469470,81132
"Left",24.665149283807036,"kg",1789125469482,81144
"Left",24.61009883880351,"kg",1789125469494,81156
"Left",24.570136320154276,"kg",1789125469506,81168
"Left",24.61771074965323,"kg",1789125469518,81180
"Left",24.667324117076348,"kg",1789125469530,81192
"Left",24.69663906368109,"kg",1789125469543,81205
"Left",24.64335564575877,"kg",1789125469555,81217
"Left",24.544536759283215,"kg",1789125469567,81229
"Left",24.460126236552817,"kg",1789125469579,81241
"Left",24.421704303003118,"kg",1789125469591,81253
"Left",24.447938144566685,"kg",1789125469603,81265
"Left",24.513137664364116,"kg",1789125469615,81277
"Left",24.543993051894915,"kg",1789125469628,81290
"Left",24.472722110734736,"kg",1789125469640,81302
"Left",24.39895925291698,"kg",1789125469652,81314
"Left",24.389217849191603,"kg",1789125469664,81326
"Left",24.40820226045532,"kg",1789125469676,81338
"Left",24.428364707471154,"kg",1789125469688,81350
"Left",24.440643413917428,"kg",1789125469701,81363
"Left",24.412234749408576,"kg",1789125469713,81375
"Left",24.362893411261123,"kg",1789125469725,81387
"Left",24.329002410576557,"kg",1789125469737,81399
"Left",24.366699353503105,"kg",1789125469749,81411
"Left",24.431128548961464,"kg",1789125469761,81423
"Left",24.485182060384723,"kg",1789125469773,81435
"Left",24.46094179668495,"kg",1789125469786,81448
"Left",24.384460419941703,"kg",1789125469798,81460
"Left",24.30190774492896,"kg",1789125469810,81472
"Left",24.261945396938334,"kg",1789125469822,81484
"Left",24.298373658849176,"kg",1789125469834,81496
"Left",24.372045796513703,"kg",1789125469846,81508
"Left",24.398370237770912,"kg",1789125469859,81521
"Left",24.364433911668165,"kg",1789125469871,81533
"Left",24.27082591682136,"kg",1789125469883,81545
"Left",24.203950191588547,"kg",1789125469895,81557
"Left",24.184603363773096,"kg",1789125469907,81569
"Left",24.207620199314757,"kg",1789125469919,81581
"Left",24.19239646476162,"kg",1789125469932,81594
"Left",24.176493102577005,"kg",1789125469944,81606
"Left",24.17522445844852,"kg",1789125469956,81618
"Left",24.12108055980793,"kg",1789125469968,81630
"Left",24.05348003257135,"kg",1789125469980,81642
"Left",24.003278072422276,"kg",1789125469992,81654
"Left",24.015556707550054,"kg",1789125470004,81666
"Left",24.059279539184892,"kg",1789125470017,81679
"Left",24.146997132259038,"kg",1789125470029,81691
"Left",24.25179623268085,"kg",1789125470041,81703
"Left",24.29796587969716,"kg",1789125470053,81715
"Left",24.260450207472495,"kg",1789125470065,81727
"Left",24.166525185015708,"kg",1789125470077,81739
"Left",23.98062376939618,"kg",1789125470090,81752
"Left",23.88651786838178,"kg",1789125470102,81764
"Left",23.867760134345538,"kg",1789125470114,81776
"Left",23.829927520798357,"kg",1789125470126,81788
"Left",23.722818284527715,"kg",1789125470138,81800
"Left",23.52676890259396,"kg",1789125470150,81812
"Left",23.411096831157554,"kg",1789125470163,81825
"Left",23.339826972882356,"kg",1789125470175,81837
"Left",23.297916883334103,"kg",1789125470187,81849
"Left",23.312188965348938,"kg",1789125470199,81861
"Left",23.340687829012573,"kg",1789125470211,81873
"Left",23.29941205370828,"kg",1789125470223,81885
"Left",23.191759859908764,"kg",1789125470235,81897
"Left",23.170238500520412,"kg",1789125470248,81910
"Left",23.28282925661754,"kg",1789125470260,81922
"Left",23.460029766147127,"kg",1789125470272,81934
"Left",23.551054169628046,"kg",1789125470284,81946
"Left",23.580051513490357,"kg",1789125470296,81958
"Left",23.5443485354242,"kg",1789125470308,81970
"Left",23.512406164329462,"kg",1789125470321,81983
"Left",23.505428683618668,"kg",1789125470333,81995
"Left",23.541131643548017,"kg",1789125470345,82007
"Left",23.661697218979427,"kg",1789125470357,82019
"Left",23.800476996496627,"kg",1789125470369,82031
"Left",23.876368755662984,"kg",1789125470381,82043
"Left",23.900291666416226,"kg",1789125470394,82056
"Left",23.968526374407368,"kg",1789125470406,82068
"Left",23.999789309306358,"kg",1789125470418,82080
"Left",24.030010158883677,"kg",1789125470430,82092
"Left",24.073461147116628,"kg",1789125470442,82104
"Left",24.08007621117174,"kg",1789125470454,82116
"Left",24.08306658278834,"kg",1789125470466,82128
"Left",24.117410556404373,"kg",1789125470479,82141
"Left",24.142375644894607,"kg",1789125470491,82153
"Left",24.12135241191917,"kg",1789125470503,82165
"Left",24.119177595057337,"kg",1789125470515,82177
"Left",24.109979932788704,"kg",1789125470527,82189
"Left",24.07536411068827,"kg",1789125470539,82201
"Left",24.09520930514243,"kg",1789125470552,82214
"Left",24.104271039544052,"kg",1789125470564,82226
"Left",23.97586636663781,"kg",1789125470576,82238
"Left",23.746741146446002,"kg",1789125470588,82250
"Left",23.47747345881323,"kg",1789125470600,82262
"Left",23.193481568914464,"kg",1789125470612,82274
"Left",22.9173289855161,"kg",1789125470625,82287
"Left",22.616303365294556,"kg",1789125470637,82299
"Left",22.202009825786845,"kg",1789125470649,82311
"Left",21.610838559539943,"kg",1789125470661,82323
"Left",20.806864631875296,"kg",1789125470673,82335
"Left",19.73151198109239,"kg",1789125470685,82347
"Left",18.382704156421525,"kg",1789125470697,82359
"Left",16.79370284774205,"kg",1789125470710,82372
"Left",15.026127605473722,"kg",1789125470722,82384
"Left",13.165785733847985,"kg",1789125470734,82396
"Left",11.211133409103391,"kg",1789125470746,82408
"Left",9.381708879847663,"kg",1789125470758,82420
"Left",7.79556828170993,"kg",1789125470770,82432
"Left",6.439162433213539,"kg",1789125470783,82445
"Left",5.354170626534911,"kg",1789125470795,82457
"Left",4.505890902031182,"kg",1789125470807,82469
"Left",3.8080196096525327,"kg",1789125470819,82481
"Left",3.227394741716707,"kg",1789125470831,82493
"Left",2.7916531032470693,"kg",1789125470843,82505
"Left",2.4787321376810993,"kg",1789125470856,82518
"Left",2.2157367253815616,"kg",1789125470868,82530
"Left",1.9906612422555292,"kg",1789125470880,82542
"Left",1.753942011699885,"kg",1789125470892,82554
"Left",1.5355257196316565,"kg",1789125470904,82566
"Left",1.3309725195057633,"kg",1789125470916,82578
"Left",1.144722385734468,"kg",1789125470928,82590
"Left",0.9307903999742562,"kg",1789125470941,82603
"Left",0.7268252836036981,"kg",1789125470953,82615
"Left",0.575822031569557,"kg",1789125470965,82627
"Left",0.44262369826525416,"kg",1789125470977,82639
"Left",0.31481659605589096,"kg",1789125470989,82651
"Left",0.15937290248104286,"kg",1789125471001,82663
"Left",0.05435429016206761,"kg",1789125471014,82676
"Left",-0.0210378816932435,"kg",1789125471026,82688
"Left",-0.02026755839546435,"kg",1789125471038,82700
"Left",0.009592231429528926,"kg",1789125471050,82712
"Left",0.013352607438895887,"kg",1789125471062,82724
"Left",0.0028416766160963046,"kg",1789125471074,82736
"Left",0.04040012785874771,"kg",1789125471087,82749
"Left",-0.00921115341816705,"kg",1789125471099,82761
"Left",0.008640810975051216,"kg",1789125471111,82773
"Left",0.03437446637330106,"kg",1789125471123,82785
"Left",0.02766921865722561,"kg",1789125471135,82797
"Left",0.030704702466128973,"kg",1789125471147,82809
"Left",0.02200600239477839,"kg",1789125471159,82821
"Left",0.02318395139889622,"kg",1789125471172,82834
"Left",0.010815486288680797,"kg",1789125471184,82846
"Left",0.007055110201199673,"kg",1789125471196,82858
"Left",0.025403932183756972,"kg",1789125471208,82870
"Left",0.013624441844731463,"kg",1789125471220,82882
"Left",0.044387031536049996,"kg",1789125471232,82894
"Left",0.032924683114306255,"kg",1789125471245,82907
"Left",0.035597720984585184,"kg",1789125471257,82919
"Left",0.04474947731837361,"kg",1789125471269,82931
"Left",0.05063922113244419,"kg",1789125471281,82943
"Left",0.03509935799610886,"kg",1789125471293,82955
"Left",0.04361683424495955,"kg",1789125471305,82967
"Left",0.042801331225500075,"kg",1789125471318,82980
"Left",0.04461356015009618,"kg",1789125471330,82992
"Left",0.05471673591494125,"kg",1789125471342,83004
"Left",0.046607011936567105,"kg",1789125471354,83016
"Left",0.05598529604195042,"kg",1789125471366,83028
"Left",0.01833623811663872,"kg",1789125471378,83040
"Left",0.016569314536024306,"kg",1789125471390,83052
"Left",0.007870613458938705,"kg",1789125471403,83065
"Left",0.01095140349449698,"kg",1789125471415,83077
"Left",0.00895795112745177,"kg",1789125471427,83089
"Left",-0.01460341650135505,"kg",1789125471439,83101
"Left",0.014394639324816768,"kg",1789125471451,83113
"Left",0.02631004677812653,"kg",1789125471463,83125
"Left",0.02168886227623952,"kg",1789125471476,83138
"Left",0.013126078766988628,"kg",1789125471488,83150
"Left",0.01833623811663872,"kg",1789125471500,83162
"Left",0.025675766562797794,"kg",1789125471512,83174
"Left",0.022187225319071493,"kg",1789125471524,83186
"Left",0.012174658340037038,"kg",1789125471536,83198
"Left",0.016388091603150638,"kg",1789125471549,83211
"Left",-0.000556344603670266,"kg",1789125471561,83223
"Left",0.0053787979319896,"kg",1789125471573,83235
"Left",-0.004317334821583689,"kg",1789125471585,83247
"Left",0.01067956908271337,"kg",1789125471597,83259
"Left",0.010090594521689047,"kg",1789125471609,83271
"Left",0.0005310839431532019,"kg",1789125471621,83283
"Left",0.017883180790626535,"kg",1789125471634,83296
"Left",0.00016863802953299186,"kg",1789125471646,83308
"Left",0.007870613458938705,"kg",1789125471658,83320
"Left",0.005695938092863204,"kg",1789125471670,83332
"Left",-0.011023678824140229,"kg",1789125471682,83344
"Left",0.0010294470723064425,"kg",1789125471694,83356
"Left",0.0032041225215234683,"kg",1789125471707,83369
"Left",0.012899550094661356,"kg",1789125471719,83381
"Left",0.010226511728311887,"kg",1789125471731,83393
"Left",0.008459588030416366,"kg",1789125471743,83405
"Left",-0.005812668281650826,"kg",1789125471755,83417
"Left",-0.0006469708741461699,"kg",1789125471767,83429
"Left",0.011177932170436805,"kg",1789125471780,83442
"Left",0.012084046870501498,"kg",1789125471792,83454
"Left",0.020828053379061358,"kg",1789125471804,83466
"Left",0.02825819313356459,"kg",1789125471816,83478
"Left",0.014621167994372145,"kg",1789125471828,83490
"Left",0.022504365436318,"kg",1789125471840,83502
"Left",0.03129367692760795,"kg",1789125471852,83514
"Left",0.026445963966715835,"kg",1789125471865,83527
"Left",0.03713811566272881,"kg",1789125471877,83539
"Left",0.032063874296425196,"kg",1789125471889,83551
"Left",0.024135371740162247,"kg",1789125471901,83563
"Left",0.022141919588149973,"kg",1789125471913,83575
"Left",0.03029695091409744,"kg",1789125471925,83587
"Left",0.03759117291745391,"kg",1789125471938,83600
"Left",0.032924683114306255,"kg",1789125471950,83612
"Left",0.03700219848600986,"kg",1789125471962,83624
"Left",0.03301529456865454,"kg",1789125471974,83636
"Left",0.026989632719563242,"kg",1789125471986,83648
"Left",0.031565511293566564,"kg",1789125471998,83660
"Left",0.029481447805959515,"kg",1789125472011,83673
"Left",0.028575333234820352,"kg",1789125472023,83685
"Left",0.03423854919351527,"kg",1789125472035,83697
"Left",0.026899021261007478,"kg",1789125472047,83709
"Left",0.008097142140592989,"kg",1789125472059,83721
"Left",0.023274562860203633,"kg",1789125472071,83733
"Left",0.018608072511389424,"kg",1789125472083,83745
"Left",0.023002728475826854,"kg",1789125472096,83758
"Left",0.023501091513558225,"kg",1789125472108,83770
"Left",0.03165612274892076,"kg",1789125472120,83782
"Left",0.025856989481654016,"kg",1789125472132,83794
"Left",0.016206868670008256,"kg",1789125472144,83806
"Left",0.01693176040071237,"kg",1789125472156,83818
"Left",0.01974071581617587,"kg",1789125472169,83831
"Left",0.017203594798586377,"kg",1789125472181,83843
"Left",0.02862063896361259,"kg",1789125472193,83855
"Left",0.03410263201357863,"kg",1789125472205,83867
"Left",0.025177403533926123,"kg",1789125472217,83879
"Left",0.023501091513558225,"kg",1789125472229,83891
"Left",0.01960479862013528,"kg",1789125472242,83904
"Left",0.020646830452754034,"kg",1789125472254,83916
"Left",0.019921938744079336,"kg",1789125472266,83928
"Left",0.024905569153777955,"kg",1789125472278,83940
"Left",0.02803166448901797,"kg",1789125472290,83952
"Left",0.02286681128341191,"kg",1789125472302,83964
"Left",0.03482752363799545,"kg",1789125472314,83976
"Left",0.02055621898924649,"kg",1789125472327,83989
"Left",0.025856989481654016,"kg",1789125472339,84001
"Left",0.019967244476076527,"kg",1789125472351,84013
"Left",0.025856989481654016,"kg",1789125472363,84025
"Left",0.02069213618422946,"kg",1789125472375,84037
"Left",0.0212358049626506,"kg",1789125472387,84049
"Left",0.023999454549005893,"kg",1789125472400,84062
"Left",0.039267484745140996,"kg",1789125472412,84074
"Left",0.022776199821802418,"kg",1789125472424,84086
"Left",0.03546180380615696,"kg",1789125472436,84098
"Left",0.020329690330690185,"kg",1789125472448,84110
"Left",0.02159825081375728,"kg",1789125472460,84122
"Left",0.023546397243976266,"kg",1789125472473,84135
"Left",0.02073744191594127,"kg",1789125472485,84147
"Left",0.03229040293325647,"kg",1789125472497,84159
"Left",0.023954148818502493,"kg",1789125472509,84171
"Left",0.020329690330690185,"kg",1789125472521,84183
"Left",0.019423575692014906,"kg",1789125472533,84195
"Left",0.022685588360125797,"kg",1789125472545,84207
"Left",0.032652848751365385,"kg",1789125472558,84220
"Left",0.02282150555274214,"kg",1789125472570,84232
"Left",0.023999454549005893,"kg",1789125472582,84244
"Left",0.0132166902357513,"kg",1789125472594,84256
"Left",0.02390884308823548,"kg",1789125472606,84268
"Left",0.022776199821802418,"kg",1789125472618,84280
"Left",0.021507639350954736,"kg",1789125472631,84293
"Left",0.0106342633472729,"kg",1789125472643,84305
"Left",0.02069213618422946,"kg",1789125472655,84317
"Left",0.037772395818925435,"kg",1789125472667,84329
"Left",0.02241375397443999,"kg",1789125472679,84341
"Left",0.013760359047422455,"kg",1789125472691,84353
"Left",0.02712554990739765,"kg",1789125472704,84366
"Left",0.029572059262603215,"kg",1789125472716,84378
"Left",0.03958462481788468,"kg",1789125472728,84390
"Left",0.03097653683339543,"kg",1789125472740,84402
"Left",0.023319868590958748,"kg",1789125472752,84414
"Left",0.03482752363799545,"kg",1789125472764,84426
"Left",0.0367756698578942,"kg",1789125472776,84438
"Left",0.019876633012065364,"kg",1789125472789,84451
"Left",0.02667249261394477,"kg",1789125472801,84463
"Left",0.02785044157338256,"kg",1789125472813,84475
"Left",0.023637008705268338,"kg",1789125472825,84487
"Left",0.021734168007582044,"kg",1789125472837,84499
"Left",0.02132641642565456,"kg",1789125472849,84511
"Left",0.032924683114306255,"kg",1789125472862,84524
"Left",0.02223253105022939,"kg",1789125472874,84536
"Left",0.023999454549005893,"kg",1789125472886,84548
"Left",0.024090066009709185,"kg",1789125472898,84560
"Left",0.03808953589553909,"kg",1789125472910,84572
"Left",0.02467904050327746,"kg",1789125472922,84584
"Left",0.026445963966715835,"kg",1789125472935,84597
"Left",0.03596016679290533,"kg",1789125472947,84609
"Left",0.03197326284137279,"kg",1789125472959,84621
"Left",0.0281222759469882,"kg",1789125472971,84633
"Left",0.02685371553157785,"kg",1789125472983,84645
"Left",0.0026151479244361717,"kg",1789125472995,84657
"Left",0.026808409802131457,"kg",1789125473007,84669
"Left",-0.013742466933353206,"kg",1789125473020,84682
"Left",0.0029775938307892813,"kg",1789125473032,84694
"Left",-0.05321020765217933,"kg",1789125473044,84706
"Left",0.04642578904815806,"kg",1789125473056,84718
"Left",0.20680794107407469,"kg",1789125473068,84730
"Left",0.3010436854785657,"kg",1789125473080,84742
"Left",0.40162214275198727,"kg",1789125473093,84755
"Left",0.4670887085669328,"kg",1789125473105,84767
"Left",0.22416000894589116,"kg",1789125473117,84779
"Left",0.3802379008428294,"kg",1789125473129,84791
"Left",0.35051742307132877,"kg",1789125473141,84803
"Left",0.3687755832569343,"kg",1789125473153,84815
"Left",0.3515594521351069,"kg",1789125473166,84828
"Left",0.417750933007896,"kg",1789125473178,84840
"Left",0.4222361861163228,"kg",1789125473190,84852
"Left",0.46813073667998745,"kg",1789125473202,84864
"Left",0.44004128023912825,"kg",1789125473214,84876
"Left",0.4296209964473867,"kg",1789125473226,84888
"Left",0.4197443788531942,"kg",1789125473238,84900
"Left",0.45888840007744713,"kg",1789125473251,84913
"Left",0.460927150855715,"kg",1789125473263,84925
"Left",0.48860885267025045,"kg",1789125473275,84937
"Left",0.5035143819537298,"kg",1789125473287,84949
"Left",0.44112861415120386,"kg",1789125473299,84961
"Left",0.3838623488764503,"kg",1789125473311,84973
"Left",0.3081566690891966,"kg",1789125473324,84986
"Left",0.25184176237177724,"kg",1789125473336,84998
"Left",0.2297779102997047,"kg",1789125473348,85010
"Left",0.2423728817733613,"kg",1789125473360,85022
