Grip Name,20mm moon
Assessment Date,2026-09-11 13:32:07
Body Weight,65.0,kg

Hand,Critical Force,Max Force,W' (Work Prime),Unit
"Right",15.853472084559337,36.90740990620955,1256.4677216782736,"kg"

Hand,Weight,Weight Unit,Timestamp Ms,Relative Ms
"Right",25.55513372152076,"kg",1789126086194,16452
"Right",25.408919771745012,"kg",1789126086206,16464
"Right",25.30063012677042,"kg",1789126086219,16477
"Right",25.254006730031765,"kg",1789126086231,16489
"Right",25.29455866222715,"kg",1789126086243,16501
"Right",25.377837454347002,"kg",1789126086255,16513
"Right",25.463245897135423,"kg",1789126086267,16525
"Right",25.471356306583445,"kg",1789126086279,16537
"Right",25.475615404671675,"kg",1789126086292,16550
"Right",25.508555459593804,"kg",1789126086304,16562
"Right",25.47489045178678,"kg",1789126086316,16574
"Right",25.39306144476528,"kg",1789126086328,16586
"Right",25.36089170711528,"kg",1789126086340,16598
"Right",25.343628797828956,"kg",1789126086352,16610
"Right",25.34009465945935,"kg",1789126086364,16622
"Right",25.32337546888632,"kg",1789126086377,16635
"Right",25.24947578937847,"kg",1789126086389,16647
"Right",25.15582131302976,"kg",1789126086401,16659
"Right",25.173582577894475,"kg",1789126086413,16671
"Right",25.26284206516729,"kg",1789126086425,16683
"Right",25.363564966425123,"kg",1789126086437,16695
"Right",25.410279057087056,"kg",1789126086450,16708
"Right",25.30307683651492,"kg",1789126086462,16720
"Right",25.098459708238096,"kg",1789126086474,16732
"Right",24.97789175062028,"kg",1789126086486,16744
"Right",24.95591677897846,"kg",1789126086498,16756
"Right",25.031855060908146,"kg",1789126086510,16768
"Right",25.10353435066,"kg",1789126086523,16781
"Right",25.137924124745915,"kg",1789126086535,16793
"Right",25.18133047803289,"kg",1789126086547,16805
"Right",25.172857628218694,"kg",1789126086559,16817
"Right",25.062302891748924,"kg",1789126086571,16829
"Right",25.0405091305178,"kg",1789126086583,16841
"Right",25.06733222223611,"kg",1789126086595,16853
"Right",25.121386220710242,"kg",1789126086608,16866
"Right",25.211234662188176,"kg",1789126086620,16878
"Right",25.27561932107177,"kg",1789126086632,16890
"Right",25.22867877562126,"kg",1789126086644,16902
"Right",25.130674632078318,"kg",1789126086656,16914
"Right",25.033259648049086,"kg",1789126086668,16926
"Right",24.98613803042529,"kg",1789126086681,16939
"Right",25.08948846629577,"kg",1789126086693,16951
"Right",25.211325280947975,"kg",1789126086705,16963
"Right",25.220432466900753,"kg",1789126086717,16975
"Right",25.155413528941207,"kg",1789126086729,16987
"Right",25.21467817513833,"kg",1789126086741,16999
"Right",25.220115301200423,"kg",1789126086754,17012
"Right",25.276298962410088,"kg",1789126086766,17024
"Right",25.33710423482819,"kg",1789126086778,17036
"Right",25.37235500625133,"kg",1789126086790,17048
"Right",25.389255446841034,"kg",1789126086802,17060
"Right",25.48449607814475,"kg",1789126086814,17072
"Right",25.5344272334003,"kg",1789126086826,17084
"Right",25.61612048289036,"kg",1789126086839,17097
"Right",25.646568574700026,"kg",1789126086851,17109
"Right",25.691425163777726,"kg",1789126086863,17121
"Right",25.677107299748954,"kg",1789126086875,17133
"Right",25.65708041913625,"kg",1789126086887,17145
"Right",25.583678781240128,"kg",1789126086899,17157
"Right",25.534064756640724,"kg",1789126086912,17170
"Right",25.488211462291048,"kg",1789126086924,17182
"Right",25.461388205722873,"kg",1789126086936,17194
"Right",25.479783883911804,"kg",1789126086948,17206
"Right",25.514717562436946,"kg",1789126086960,17218
"Right",25.48472262595261,"kg",1789126086972,17230
"Right",25.559347515288273,"kg",1789126086985,17243
"Right",25.626315154945885,"kg",1789126086997,17255
"Right",25.59364690018973,"kg",1789126087009,17267
"Right",25.463381825777375,"kg",1789126087021,17279
"Right",25.242090356755575,"kg",1789126087033,17291
"Right",25.09981898742172,"kg",1789126087045,17303
"Right",25.086090268893965,"kg",1789126087057,17315
"Right",25.21852947272127,"kg",1789126087070,17328
"Right",25.361752587220586,"kg",1789126087082,17340
"Right",25.46428801673087,"kg",1789126087094,17352
"Right",25.42504995955952,"kg",1789126087106,17364
"Right",25.26769017262327,"kg",1789126087118,17376
"Right",25.1323510771901,"kg",1789126087130,17388
"Right",25.00770522837722,"kg",1789126087143,17401
"Right",24.98980807834465,"kg",1789126087155,17413
"Right",25.116356886295556,"kg",1789126087167,17425
"Right",25.181828880995795,"kg",1789126087179,17437
"Right",25.151290378847904,"kg",1789126087191,17449
"Right",24.989490913702184,"kg",1789126087203,17461
"Right",24.758368889761623,"kg",1789126087216,17474
"Right",24.66181529474005,"kg",1789126087228,17486
"Right",24.709616330746094,"kg",1789126087240,17498
"Right",24.764259071099474,"kg",1789126087252,17510
"Right",24.97009856400861,"kg",1789126087264,17522
"Right",25.080879699868337,"kg",1789126087276,17534
"Right",24.990215861458736,"kg",1789126087288,17546
"Right",24.74912583695939,"kg",1789126087301,17559
"Right",24.51533137172758,"kg",1789126087313,17571
"Right",24.411981774907346,"kg",1789126087325,17583
"Right",24.509577137752956,"kg",1789126087337,17595
"Right",24.584835305188307,"kg",1789126087349,17607
"Right",24.47473458124408,"kg",1789126087361,17619
"Right",24.349047787745835,"kg",1789126087374,17632
"Right",24.3155192639654,"kg",1789126087386,17644
"Right",24.398660969604947,"kg",1789126087398,17656
"Right",24.590453618272846,"kg",1789126087410,17668
"Right",24.843504712449878,"kg",1789126087422,17680
"Right",25.03969356370228,"kg",1789126087434,17692
"Right",25.125282822400507,"kg",1789126087446,17704
"Right",25.081468720695135,"kg",1789126087459,17717
"Right",24.947489265916364,"kg",1789126087471,17729
"Right",24.804312317226866,"kg",1789126087483,17741
"Right",24.901636363187897,"kg",1789126087495,17753
"Right",25.09746290352032,"kg",1789126087507,17765
"Right",25.191842250375316,"kg",1789126087519,17777
"Right",25.042230882715536,"kg",1789126087532,17790
"Right",24.81618330630907,"kg",1789126087544,17802
"Right",24.65669537525454,"kg",1789126087556,17814
"Right",24.756918999046157,"kg",1789126087568,17826
"Right",25.03176444238399,"kg",1789126087580,17838
"Right",25.332709217047878,"kg",1789126087592,17850
"Right",25.401534321862172,"kg",1789126087605,17863
"Right",25.329990649490405,"kg",1789126087617,17875
"Right",25.261845258069243,"kg",1789126087629,17887
"Right",25.201357218104683,"kg",1789126087641,17899
"Right",25.068646191522518,"kg",1789126087653,17911
"Right",24.952790443369004,"kg",1789126087665,17923
"Right",24.893888494250863,"kg",1789126087677,17935
"Right",24.913235513607923,"kg",1789126087690,17948
"Right",24.955055903941513,"kg",1789126087702,17960
"Right",25.038017120833942,"kg",1789126087714,17972
"Right",25.196645043445677,"kg",1789126087726,17984
"Right",25.197460612113566,"kg",1789126087738,17996
"Right",25.02261197204424,"kg",1789126087750,18008
"Right",24.863214191132677,"kg",1789126087763,18021
"Right",24.73503471466846,"kg",1789126087775,18033
"Right",24.69516274395285,"kg",1789126087787,18045
"Right",24.81767850736584,"kg",1789126087799,18057
"Right",24.99053302610476,"kg",1789126087811,18069
"Right",25.066244799397154,"kg",1789126087823,18081
"Right",25.072452171665333,"kg",1789126087836,18094
"Right",25.09469903596927,"kg",1789126087848,18106
"Right",25.08024536975295,"kg",1789126087860,18118
"Right",25.0024946652347,"kg",1789126087872,18130
"Right",24.854831998373335,"kg",1789126087884,18142
"Right",24.694030017839474,"kg",1789126087896,18154
"Right",24.692217656095966,"kg",1789126087908,18166
"Right",24.830636917854534,"kg",1789126087921,18179
"Right",24.954648121033024,"kg",1789126087933,18191
"Right",24.954738739456836,"kg",1789126087945,18203
"Right",24.9383368066458,"kg",1789126087957,18215
"Right",24.982241436549725,"kg",1789126087969,18227
"Right",24.970234491674603,"kg",1789126087981,18239
"Right",24.869013762924567,"kg",1789126087994,18252
"Right",24.87146045741801,"kg",1789126088006,18264
"Right",24.905940735189755,"kg",1789126088018,18276
"Right",24.89080747058422,"kg",1789126088030,18288
"Right",24.86507186642006,"kg",1789126088042,18300
"Right",24.815866142452542,"kg",1789126088054,18312
"Right",24.792577257465766,"kg",1789126088067,18325
"Right",24.79620198614118,"kg",1789126088079,18337
"Right",24.734762860246697,"kg",1789126088091,18349
"Right",24.59099732601416,"kg",1789126088103,18361
"Right",24.604318166969247,"kg",1789126088115,18373
"Right",24.647905425846503,"kg",1789126088127,18385
"Right",24.604816565828884,"kg",1789126088139,18397
"Right",24.634176795694643,"kg",1789126088152,18410
"Right",24.62275892708825,"kg",1789126088164,18422
"Right",24.771010125698105,"kg",1789126088176,18434
"Right",24.913688605460028,"kg",1789126088188,18446
"Right",24.85274777762649,"kg",1789126088200,18458
"Right",24.753702054127036,"kg",1789126088212,18470
"Right",24.675498621192204,"kg",1789126088225,18483
"Right",24.667750777083057,"kg",1789126088237,18495
"Right",24.66743361389182,"kg",1789126088249,18507
"Right",24.5840197436482,"kg",1789126088261,18519
"Right",24.56589615626813,"kg",1789126088273,18531
"Right",24.558782649475994,"kg",1789126088285,18543
"Right",24.507221073581622,"kg",1789126088298,18556
"Right",24.49190665834971,"kg",1789126088310,18568
"Right",24.563585399207202,"kg",1789126088322,18580
"Right",24.64876629713217,"kg",1789126088334,18592
"Right",24.70839298629528,"kg",1789126088346,18604
"Right",24.74106082128534,"kg",1789126088358,18616
"Right",24.701687246717434,"kg",1789126088370,18628
"Right",24.67010684654719,"kg",1789126088383,18641
"Right",24.663537037658887,"kg",1789126088395,18653
"Right",24.62307609008023,"kg",1789126088407,18665
"Right",24.573915843117316,"kg",1789126088419,18677
"Right",24.55547509560339,"kg",1789126088431,18689
"Right",24.6775828367106,"kg",1789126088443,18701
"Right",24.80897915620767,"kg",1789126088456,18714
"Right",24.916361847448332,"kg",1789126088468,18726
"Right",25.091300838311682,"kg",1789126088480,18738
"Right",25.088627589604783,"kg",1789126088492,18750
"Right",25.074581708265182,"kg",1789126088504,18762
"Right",25.05908593279983,"kg",1789126088516,18774
"Right",25.03026923675108,"kg",1789126088529,18787
"Right",24.98568493810314,"kg",1789126088541,18799
"Right",25.020482437039107,"kg",1789126088553,18811
"Right",24.99678570084818,"kg",1789126088565,18823
"Right",24.97816360598292,"kg",1789126088577,18835
"Right",24.97082351156373,"kg",1789126088589,18847
"Right",24.944589476710718,"kg",1789126088601,18859
"Right",24.86280640875908,"kg",1789126088614,18872
"Right",24.8006422790222,"kg",1789126088626,18884
"Right",24.843414094169677,"kg",1789126088638,18896
"Right",24.96778779372722,"kg",1789126088650,18908
"Right",25.063843407354973,"kg",1789126088662,18920
"Right",24.99882461664677,"kg",1789126088674,18932
"Right",24.89348071169896,"kg",1789126088687,18945
"Right",24.75972816233446,"kg",1789126088699,18957
"Right",24.518774850547146,"kg",1789126088711,18969
"Right",24.21819601478864,"kg",1789126088723,18981
"Right",23.85740336009734,"kg",1789126088735,18993
"Right",23.424255105766115,"kg",1789126088747,19005
"Right",22.851379480213637,"kg",1789126088760,19018
"Right",22.128041458003032,"kg",1789126088772,19030
"Right",21.325829858170508,"kg",1789126088784,19042
"Right",20.661901632979628,"kg",1789126088796,19054
"Right",19.950496820062547,"kg",1789126088808,19066
"Right",19.10449242886545,"kg",1789126088820,19078
"Right",18.080805373241247,"kg",1789126088832,19090
"Right",16.991071639306995,"kg",1789126088845,19103
"Right",15.922413224234829,"kg",1789126088857,19115
"Right",14.830203408458885,"kg",1789126088869,19127
"Right",13.6249197869748,"kg",1789126088881,19139
"Right",12.337233654046003,"kg",1789126088893,19151
"Right",11.00130350871207,"kg",1789126088905,19163
"Right",9.633708934614528,"kg",1789126088918,19176
"Right",8.330220566514125,"kg",1789126088930,19188
"Right",7.247905833676827,"kg",1789126088942,19200
"Right",6.336068944682806,"kg",1789126088954,19212
"Right",5.54392401143924,"kg",1789126088966,19224
"Right",4.805281613540876,"kg",1789126088978,19236
"Right",4.094046375002126,"kg",1789126088991,19249
"Right",3.4388960941148,"kg",1789126089003,19261
"Right",2.8634801722746865,"kg",1789126089015,19273
"Right",2.3628156211832625,"kg",1789126089027,19285
"Right",1.6590918728578719,"kg",1789126089039,19297
"Right",1.2234819235493901,"kg",1789126089051,19309
"Right",0.7909060944693362,"kg",1789126089063,19321
"Right",0.46013052787016606,"kg",1789126089076,19334
"Right",0.2378611939957313,"kg",1789126089088,19346
"Right",0.08925856636178701,"kg",1789126089100,19358
"Right",0.0021356621926976477,"kg",1789126089112,19370
"Right",-0.02482530457327356,"kg",1789126089124,19382
"Right",0.006938070380989297,"kg",1789126089136,19394
"Right",0.002951165483302818,"kg",1789126089149,19407
"Right",-0.02813316343956708,"kg",1789126089161,19419
"Right",-0.010189161918761432,"kg",1789126089173,19431
"Right",0.09918051564807909,"kg",1789126089185,19443
"Right",-0.07802292524362522,"kg",1789126089197,19455
"Right",-0.07018375286189232,"kg",1789126089209,19467
"Right",-0.04508027598691024,"kg",1789126089222,19480
"Right",-0.041092720093313474,"kg",1789126089234,19492
"Right",-0.0017156056449632512,"kg",1789126089246,19504
"Right",-0.007153181863389205,"kg",1789126089258,19516
"Right",-0.006835989917229956,"kg",1789126089270,19528
"Right",-0.020293991057834193,"kg",1789126089282,19540
"Right",-0.12347199980246668,"kg",1789126089294,19552
"Right",-0.12940802050775047,"kg",1789126089307,19565
"Right",-0.06275239869679458,"kg",1789126089319,19577
"Right",-0.02763471895270923,"kg",1789126089331,19589
"Right",-0.01136730343266932,"kg",1789126089343,19601
"Right",-0.029673810034618962,"kg",1789126089355,19613
"Right",-0.04734593274450331,"kg",1789126089367,19625
"Right",-0.0542788424229964,"kg",1789126089380,19638
"Right",-0.010868858946064678,"kg",1789126089392,19650
"Right",-0.04440057895960699,"kg",1789126089404,19662
"Right",-0.052013185665403326,"kg",1789126089416,19674
"Right",-0.0667852677253761,"kg",1789126089428,19686
"Right",-0.04802562977180656,"kg",1789126089440,19698
"Right",-0.040956780687852815,"kg",1789126089453,19711
"Right",-0.0081500708368517,"kg",1789126089465,19723
"Right",-0.04526152852760884,"kg",1789126089477,19735
"Right",-0.03275510322522914,"kg",1789126089489,19747
"Right",-0.050563165340574145,"kg",1789126089501,19759
"Right",-0.03665203284835,"kg",1789126089513,19771
"Right",-0.054142903017535764,"kg",1789126089525,19783
"Right",-0.04213492220201391,"kg",1789126089538,19796
"Right",-0.035609830739902766,"kg",1789126089550,19808
"Right",-0.025912819816958747,"kg",1789126089562,19820
"Right",-0.03610827522650741,"kg",1789126089574,19832
"Right",-0.04603185182513477,"kg",1789126089586,19844
"Right",-0.044038073878462994,"kg",1789126089598,19856
"Right",-0.053553832260708416,"kg",1789126089611,19869
"Right",-0.06556181307623025,"kg",1789126089623,19881
"Right",-0.09990916952278968,"kg",1789126089635,19893
"Right",-0.1285923840749866,"kg",1789126089647,19905
"Right",-0.14327383986473666,"kg",1789126089659,19917
"Right",-0.12342668666748194,"kg",1789126089671,19929
"Right",-0.11386561514999857,"kg",1789126089684,19942
"Right",-0.07797761210838726,"kg",1789126089696,19954
"Right",-0.08799181497723732,"kg",1789126089708,19966
"Right",-0.08781056243679193,"kg",1789126089720,19978
"Right",-0.10493892752483369,"kg",1789126089732,19990
"Right",-0.10122325044215821,"kg",1789126089744,20002
"Right",-0.10172169492876286,"kg",1789126089756,20014
"Right",-0.10004510892825033,"kg",1789126089769,20027
"Right",-0.08232767308312802,"kg",1789126089781,20039
"Right",0.08146598462694105,"kg",1789126089793,20051
"Right",0.004174420408992922,"kg",1789126089805,20063
"Right",-0.04535215479783153,"kg",1789126089817,20075
"Right",-0.09551379541281096,"kg",1789126089829,20087
"Right",-0.13520810180732043,"kg",1789126089842,20100
"Right",-0.14703483008239687,"kg",1789126089854,20112
"Right",-0.0890793302209225,"kg",1789126089866,20124
"Right",-0.04965690263733435,"kg",1789126089878,20136
"Right",-0.010234475053746177,"kg",1789126089890,20148
"Right",0.019487758812200072,"kg",1789126089902,20160
"Right",0.011378032500547287,"kg",1789126089915,20173
"Right",-0.014312657217565642,"kg",1789126089927,20185
"Right",-0.03905362901140373,"kg",1789126089939,20197
"Right",-0.03751298241635185,"kg",1789126089951,20209
"Right",-0.0315316485760833,"kg",1789126089963,20221
"Right",-0.022740900356125873,"kg",1789126089975,20233
"Right",0.0029058597449944457,"kg",1789126089987,20245
"Right",0.05595886770590962,"kg",1789126090000,20258
"Right",0.09745889893402546,"kg",1789126090012,20270
"Right",0.12201458768746448,"kg",1789126090024,20282
"Right",0.06624326539610643,"kg",1789126090036,20294
"Right",0.025286892381118257,"kg",1789126090048,20306
"Right",0.0021356621926976477,"kg",1789126090060,20318
"Right",0.012782510280051746,"kg",1789126090073,20331
"Right",0.03027052257251828,"kg",1789126090085,20343
"Right",0.028503599164303835,"kg",1789126090097,20355
"Right",-0.015762677542648033,"kg",1789126090109,20367
"Right",-0.0737181774038692,"kg",1789126090121,20379
"Right",-0.08994027978892435,"kg",1789126090133,20391
"Right",-0.08377769340795721,"kg",1789126090146,20404
"Right",-0.06728371221223395,"kg",1789126090158,20416
"Right",-0.11042181687824439,"kg",1789126090170,20428
"Right",-0.15582557830210111,"kg",1789126090182,20440
"Right",-0.2022262286994203,"kg",1789126090194,20452
"Right",-0.2292781703860894,"kg",1789126090206,20464
"Right",-0.20354030961878883,"kg",1789126090218,20476
"Right",-0.1602209524120798,"kg",1789126090231,20489
"Right",-0.14689889067693623,"kg",1789126090243,20501
"Right",-0.13185492980604216,"kg",1789126090255,20513
"Right",-0.1570037198162622,"kg",1789126090267,20525
"Right",-0.18781665172059153,"kg",1789126090279,20537
"Right",-0.19379798556086006,"kg",1789126090291,20549
"Right",-0.14345509240518203,"kg",1789126090304,20562
"Right",-0.19733241010283695,"kg",1789126090316,20574
"Right",-0.20847944135061017,"kg",1789126090328,20586
"Right",-0.22728439243941767,"kg",1789126090340,20598
"Right",-0.24142209060732514,"kg",1789126090352,20610
"Right",-0.24749405071781638,"kg",1789126090364,20622
"Right",-0.25420039472062617,"kg",1789126090377,20635
"Right",-0.23729859530826772,"kg",1789126090389,20647
"Right",-0.24332524228377422,"kg",1789126090401,20659
"Right",-0.23820485801125432,"kg",1789126090413,20671
"Right",-0.24142209060732514,"kg",1789126090425,20683
"Right",-0.23412667584743485,"kg",1789126090437,20695
"Right",-0.2310906957923158,"kg",1789126090449,20707
"Right",-0.22139368486937183,"kg",1789126090462,20720
"Right",-0.22714845303395703,"kg",1789126090474,20732
"Right",-0.22714845303395703,"kg",1789126090486,20744
"Right",-0.2398361308767821,"kg",1789126090498,20756
"Right",-0.24006269655271864,"kg",1789126090510,20768
"Right",-0.24391431304060154,"kg",1789126090522,20780
"Right",-0.24563621217660525,"kg",1789126090535,20793
"Right",-0.2416486562830085,"kg",1789126090547,20805
"Right",-0.23897518130903345,"kg",1789126090559,20817
"Right",-0.2395642520658608,"kg",1789126090571,20829
"Right",-0.23988144401202005,"kg",1789126090583,20841
"Right",-0.2230249577348996,"kg",1789126090595,20853
"Right",-0.2328125949280663,"kg",1789126090608,20866
"Right",-0.20408406724063144,"kg",1789126090620,20878
"Right",-0.20761849178260833,"kg",1789126090632,20890
"Right",-0.21518578535341992,"kg",1789126090644,20902
"Right",-0.22714845303395703,"kg",1789126090656,20914
"Right",-0.22769221065579962,"kg",1789126090668,20926
"Right",-0.21799519973285558,"kg",1789126090680,20938
"Right",-0.2273297055744024,"kg",1789126090693,20951
"Right",-0.22343277595128155,"kg",1789126090705,20963
"Right",-0.23861267622763627,"kg",1789126090717,20975
"Right",-0.26453178953563544,"kg",1789126090729,20987
"Right",-0.2435971210946955,"kg",1789126090741,20999
"Right",-0.2612692438045799,"kg",1789126090753,21011
"Right",-0.2504394045027127,"kg",1789126090766,21024
"Right",-0.23394542330698945,"kg",1789126090778,21036
"Right",-0.23630170633480524,"kg",1789126090790,21048
"Right",-0.2237046547622028,"kg",1789126090802,21060
"Right",-0.22456560433020467,"kg",1789126090814,21072
"Right",-0.21083572437867915,"kg",1789126090826,21084
"Right",-0.18817915680173555,"kg",1789126090839,21097
"Right",-0.17086953917324837,"kg",1789126090851,21109
"Right",-0.16126315452052709,"kg",1789126090863,21121
"Right",-0.13099398023804032,"kg",1789126090875,21133
"Right",-0.1581818613301701,"kg",1789126090887,21145
"Right",-0.14857547667770196,"kg",1789126090899,21157
"Right",-0.11817036298950137,"kg",1789126090911,21169
"Right",-0.1217501006667162,"kg",1789126090924,21182
"Right",-0.10969680671595639,"kg",1789126090936,21194
"Right",-0.08287143070497062,"kg",1789126090948,21206
"Right",-0.08817306751793592,"kg",1789126090960,21218
"Right",-0.07086344988919557,"kg",1789126090972,21230
"Right",-0.0727212884306599,"kg",1789126090984,21242
"Right",-0.06791809610429925,"kg",1789126090997,21255
"Right",-0.05287413523340517,"kg",1789126091009,21267
"Right",-0.07920106675753309,"kg",1789126091021,21279
"Right",-0.05835702458681587,"kg",1789126091033,21291
"Right",-0.06429304529209967,"kg",1789126091045,21303
"Right",-0.07630102610762152,"kg",1789126091057,21315
"Right",-0.05790389323544918,"kg",1789126091070,21328
"Right",-0.05264756955746862,"kg",1789126091082,21340
"Right",-0.07453381383663307,"kg",1789126091094,21352
"Right",-0.06393054021070248,"kg",1789126091106,21364
"Right",-0.08219173367766738,"kg",1789126091118,21376
"Right",-0.07942763243321645,"kg",1789126091130,21388
"Right",-0.07575726848577893,"kg",1789126091142,21400
"Right",-0.08812775438269797,"kg",1789126091155,21413
"Right",-0.07829480405454652,"kg",1789126091167,21425
"Right",-0.09963729071186839,"kg",1789126091179,21437
"Right",-0.1149984435289217,"kg",1789126091191,21449
"Right",-0.10783896817449205,"kg",1789126091203,21461
"Right",-0.13430183910433383,"kg",1789126091215,21473
"Right",-0.14454260764886723,"kg",1789126091228,21486
"Right",-0.15011612327275387,"kg",1789126091240,21498
"Right",-0.16062877062846176,"kg",1789126091252,21510
"Right",-0.1692382663077206,"kg",1789126091264,21522
"Right",-0.17734931750012156,"kg",1789126091276,21534
"Right",-0.1802040450147952,"kg",1789126091288,21546
"Right",-0.18931198518065867,"kg",1789126091300,21558
"Right",-0.18931198518065867,"kg",1789126091313,21571
"Right",-0.19397923810155868,"kg",1789126091325,21583
"Right",-0.19588238977800776,"kg",1789126091337,21595
"Right",-0.19474956139908461,"kg",1789126091349,21607
"Right",-0.19447768258816334,"kg",1789126091361,21619
"Right",-0.17191174128169565,"kg",1789126091373,21631
"Right",-0.1685132561451794,"kg",1789126091386,21644
"Right",-0.1489832948940839,"kg",1789126091398,21656
"Right",-0.14599262797394966,"kg",1789126091410,21668
"Right",-0.1265079798578389,"kg",1789126091422,21680
"Right",-0.11839692866543793,"kg",1789126091434,21692
"Right",-0.12437826250570648,"kg",1789126091446,21704
"Right",-0.11169058466262817,"kg",1789126091459,21717
"Right",-0.12138759558557219,"kg",1789126091471,21729
"Right",-0.08753868362587063,"kg",1789126091483,21741
"Right",-0.09592161362919291,"kg",1789126091495,21753
"Right",-0.08513708746256371,"kg",1789126091507,21765
"Right",-0.07648227864832012,"kg",1789126091519,21777
"Right",-0.06261645929133394,"kg",1789126091531,21789
"Right",-0.04643967004151673,"kg",1789126091544,21802
"Right",-0.05586480215353945,"kg",1789126091556,21814
"Right",-0.04671154885243802,"kg",1789126091568,21826
"Right",-0.037195790470192606,"kg",1789126091580,21838
"Right",-0.04775375096088526,"kg",1789126091592,21850
"Right",-0.058085145775894576,"kg",1789126091604,21862
"Right",-0.06524462113032423,"kg",1789126091617,21875
"Right",-0.0741713087554891,"kg",1789126091629,21887
"Right",-0.059897671182120964,"kg",1789126091641,21899
"Right",-0.0491584581507297,"kg",1789126091653,21911
"Right",-0.04517090225713293,"kg",1789126091665,21923
"Right",-0.04177241712061672,"kg",1789126091677,21935
"Right",-0.04032239679578753,"kg",1789126091690,21948
"Right",-0.04113803322855142,"kg",1789126091702,21960
"Right",-0.03556451760466482,"kg",1789126091714,21972
"Right",-0.0436755687970658,"kg",1789126091726,21984
"Right",-0.058402337722053825,"kg",1789126091738,21996
"Right",-0.07897450108184975,"kg",1789126091750,22008
"Right",-0.09605755303465356,"kg",1789126091762,22020
"Right",-0.09206999714105679,"kg",1789126091775,22033
"Right",-0.08368706713773451,"kg",1789126091787,22045
"Right",-0.06030548939850291,"kg",1789126091799,22057
"Right",-0.004207828078492883,"kg",1789126091811,22069
"Right",0.0439075459678117,"kg",1789126091823,22081
"Right",0.07217831389165752,"kg",1789126091835,22093
"Right",0.1120926402365982,"kg",1789126091848,22106
"Right",0.1563109935259994,"kg",1789126091860,22118
"Right",0.19445837171814656,"kg",1789126091872,22130
"Right",0.22417888630290037,"kg",1789126091884,22142
"Right",0.24805496531203797,"kg",1789126091896,22154
"Right",0.2782285235565701,"kg",1789126091908,22166
"Right",0.2972115842692252,"kg",1789126091921,22179
"Right",0.3059555707002394,"kg",1789126091933,22191
"Right",0.3079943239261307,"kg",1789126091945,22203
"Right",0.34537146057575513,"kg",1789126091957,22215
"Right",0.3648528728840152,"kg",1789126091969,22227
"Right",0.4310443468556002,"kg",1789126091981,22239
"Right",0.5312602574929429,"kg",1789126091993,22251
"Right",0.630796507934772,"kg",1789126092006,22264
"Right",0.7460536831050076,"kg",1789126092018,22276
"Right",0.9120528356196957,"kg",1789126092030,22288
"Right",1.1878266356483085,"kg",1789126092042,22300
"Right",1.6686965706155128,"kg",1789126092054,22312
"Right",2.362362571420714,"kg",1789126092066,22324
"Right",3.0224094942414585,"kg",1789126092079,22337
"Right",3.8712837295697575,"kg",1789126092091,22349
"Right",4.944366169563662,"kg",1789126092103,22361
"Right",6.190234671207835,"kg",1789126092115,22373
"Right",7.570878848101978,"kg",1789126092127,22385
"Right",8.971499530815628,"kg",1789126092139,22397
"Right",10.214643034493985,"kg",1789126092152,22410
"Right",11.295780443219853,"kg",1789126092164,22422
"Right",12.029572467618213,"kg",1789126092176,22434
"Right",12.55460362970809,"kg",1789126092188,22446
"Right",13.169383658167739,"kg",1789126092200,22458
"Right",14.155299928894603,"kg",1789126092212,22470
"Right",15.195269306024404,"kg",1789126092224,22482
"Right",16.272032411531452,"kg",1789126092237,22495
"Right",16.768396078500842,"kg",1789126092249,22507
"Right",17.238756143785686,"kg",1789126092261,22519
"Right",17.594902520592374,"kg",1789126092273,22531
"Right",18.275484186517698,"kg",1789126092285,22543
"Right",19.082156517087927,"kg",1789126092297,22555
"Right",19.576764383119908,"kg",1789126092310,22568
"Right",20.24267870191929,"kg",1789126092322,22580
"Right",20.940810716075767,"kg",1789126092334,22592
"Right",21.637452809048746,"kg",1789126092346,22604
"Right",22.29740121405174,"kg",1789126092358,22616
"Right",22.773313942253044,"kg",1789126092370,22628
"Right",23.126988137307233,"kg",1789126092383,22641
"Right",23.325075373923475,"kg",1789126092395,22653
"Right",23.452572777522,"kg",1789126092407,22665
"Right",23.507214586359147,"kg",1789126092419,22677
"Right",23.565209251866605,"kg",1789126092431,22689
"Right",23.74009968196906,"kg",1789126092443,22701
"Right",24.07302693916548,"kg",1789126092455,22713
"Right",24.479356089719097,"kg",1789126092468,22726
"Right",24.810157193280695,"kg",1789126092480,22738
"Right",25.2254618089147,"kg",1789126092492,22750
"Right",25.662291032292785,"kg",1789126092504,22762
"Right",25.92227849234284,"kg",1789126092516,22774
"Right",26.12739654496854,"kg",1789126092528,22786
"Right",26.4848028225319,"kg",1789126092541,22799
"Right",26.9277574065353,"kg",1789126092553,22811
"Right",27.40678263569876,"kg",1789126092565,22823
"Right",27.744485915233035,"kg",1789126092577,22835
"Right",28.06021506977566,"kg",1789126092589,22847
"Right",28.460497571143925,"kg",1789126092601,22859
"Right",29.177650995598093,"kg",1789126092614,22872
"Right",30.137872777263254,"kg",1789126092626,22884
"Right",31.028419229745065,"kg",1789126092638,22896
"Right",31.565165318704285,"kg",1789126092650,22908
"Right",31.94123090778595,"kg",1789126092662,22920
"Right",32.46656756929159,"kg",1789126092674,22932
"Right",33.04547328969532,"kg",1789126092686,22944
"Right",33.494781613794714,"kg",1789126092699,22957
